metric,model_id,capability_id,capability_level,n,mean,std,cv,median,min,max,range,desired_direction_rate,direction_agreement,direction_unanimous
input_ablation_mase_degradation,tirex2,cross_series_dependence,2,10,0.0005876818904995921,0.0010583717008764038,1.8009261778964727,0.00044060876420057635,-0.0009679314007382486,0.002119241466076025,0.0030871728668142736,0.8,0.8,False
input_ablation_mase_degradation,tirex2,cross_series_dependence,3,10,0.0017300461488084754,0.0018237939504706358,1.0541880352305786,0.0016072694319428785,-0.0006075947720797956,0.005112273824878754,0.00571986859695855,0.8,0.8,False
input_ablation_mase_degradation,tirex2,cross_series_dependence,4,10,0.0030487046171871228,0.001513754263430634,0.49652375467823917,0.003277387001273366,0.000476536286670379,0.0052765529897896585,0.00480001670311928,1.0,1.0,True
input_ablation_mase_degradation,tirex2,cross_series_dependence,5,10,0.00367147008506518,0.0013897999543392356,0.37854045440617073,0.004031622037749663,0.0017153990787970607,0.005686606256746523,0.003971207177949462,1.0,1.0,True
input_ablation_mase_degradation,toto2.0,common_factor,1,10,0.01145226372015011,0.008287556105758178,0.7236609554472911,0.01173564833067531,-0.0010643634906268567,0.03055105888660879,0.03161542237723564,0.9,0.9,False
input_ablation_mase_degradation,toto2.0,common_factor,2,10,0.01349222958444693,0.01139748041402342,0.8447440315692362,0.010950593424686381,6.354723388351082e-05,0.04177061734128651,0.041707070107402995,1.0,1.0,True
input_ablation_mase_degradation,toto2.0,common_factor,3,10,0.012436644721459684,0.009759617570049233,0.7847468339437899,0.012354678292161199,0.001689186864000573,0.03700172341935945,0.035312536555358875,1.0,1.0,True
input_ablation_mase_degradation,toto2.0,common_factor,4,10,0.014611121700638857,0.009749018119537961,0.6672326957013639,0.014263174798948168,0.0015893940160023549,0.03806259139399876,0.036473197377996404,1.0,1.0,True
input_ablation_mase_degradation,toto2.0,common_factor,5,10,0.014315235170345806,0.009290229928989289,0.6489750128753818,0.013313716367514043,0.0010844234552076838,0.037027873875246406,0.03594345042003872,1.0,1.0,True
input_ablation_mase_degradation,toto2.0,covariate_impulse_response,1,10,-2.3305814272377666e-08,3.088532087753489e-08,1.3252195575136179,-1.3738282523761325e-08,-7.40259796850616e-08,1.821425368264708e-08,9.224023336770867e-08,0.3,0.7,False
input_ablation_mase_degradation,toto2.0,covariate_impulse_response,2,10,9.878830591657706e-06,1.762722817969171e-05,1.7843436038448954,1.3001040352470974e-05,-1.8375054125800477e-05,4.3457479025310636e-05,6.183253315111111e-05,0.8,0.8,False
input_ablation_mase_degradation,toto2.0,covariate_impulse_response,3,10,-2.55586301455515e-06,2.020542117780848e-05,7.905518043315499,-4.832162788954425e-07,-4.101976380601943e-05,3.0346817536170645e-05,7.136658134219008e-05,0.5,0.5,False
input_ablation_mase_degradation,toto2.0,covariate_impulse_response,4,10,-2.010868582261938e-06,1.5274235739508124e-05,7.5958398645458995,-6.305020495027713e-07,-2.7967576043308104e-05,1.6002705548834695e-05,4.39702815921428e-05,0.4,0.6,False
input_ablation_mase_degradation,toto2.0,covariate_impulse_response,5,10,5.091485848701039e-06,4.106318514813879e-05,8.065069091494184,-3.6877732793803104e-06,-6.256162311730447e-05,6.226235584862554e-05,0.00012482397896593,0.5,0.5,False
input_ablation_mase_degradation,toto2.0,cross_series_dependence,1,10,0.05423952578445129,0.011289096678019316,0.20813413308372863,0.05424123898228239,0.031100038148432787,0.06988035142431154,0.03878031327587875,1.0,1.0,True
input_ablation_mase_degradation,toto2.0,cross_series_dependence,2,10,0.040454390438516764,0.016700020631072586,0.41281108057859744,0.03718540942623948,0.012554417470405529,0.06632772049068493,0.0537733030202794,1.0,1.0,True
input_ablation_mase_degradation,toto2.0,cross_series_dependence,3,10,0.03257769186610271,0.012520319116788135,0.3843218595180957,0.030769640964772697,0.009996601158566947,0.05115213732610284,0.041155536167535894,1.0,1.0,True
input_ablation_mase_degradation,toto2.0,cross_series_dependence,4,10,0.016573737396957382,0.01182437493352415,0.7134404661011993,0.017440208736168743,-0.0001747052069606546,0.037862333782562485,0.03803703898952314,0.9,0.9,False
input_ablation_mase_degradation,toto2.0,cross_series_dependence,5,10,-0.00891353966989737,0.015456401261664506,1.7340362901916013,-0.006822672956807838,-0.02926893409177253,0.01547181038178177,0.0447407444735543,0.3,0.7,False
