metric,model_id,capability_id,capability_level,n,mean,std,cv,median,min,max,range,desired_direction_rate,direction_agreement,direction_unanimous,mean_approximate_within_seed_task_se,seed_sd_to_task_se_ratio
capability_effect_nrmse,Timer-4.0,regime_switching,5,10,0.15939022291472899,0.028483089183309877,0.1787003535251208,0.14551366417951875,0.13231608555183677,0.21955227811610598,0.0872361925642692,1.0,1.0,True,0.043498733221212255,0.6548027281268052
capability_effect_nrmse,Timer-4.0,time_varying_seasonality,1,10,0.6808331072254467,0.03275621413276063,0.04811195840086247,0.6720482917549637,0.6251330647019051,0.7366169803335463,0.11148391563164117,1.0,1.0,True,0.13137898088621866,0.24932613962905747
capability_effect_nrmse,Timer-4.0,time_varying_seasonality,2,10,0.5891256817327373,0.030589344260484198,0.05192329108877884,0.5926181416084563,0.5436898445706252,0.6272667254356248,0.08357688086499959,1.0,1.0,True,0.11578444450937024,0.26419217529699035
capability_effect_nrmse,Timer-4.0,time_varying_seasonality,3,10,0.505106293383107,0.029735541191638157,0.05886986874084481,0.50326849852718,0.46628369120402,0.5567149569474782,0.09043126574345817,1.0,1.0,True,0.09433339492017204,0.31521754535391555
capability_effect_nrmse,Timer-4.0,time_varying_seasonality,4,10,0.42394019395440646,0.025489312885688443,0.06012478469647005,0.4194928230475933,0.39181694717674354,0.47289269648170024,0.0810757493049567,1.0,1.0,True,0.0777580274334091,0.32780297709477185
capability_effect_nrmse,Timer-4.0,time_varying_seasonality,5,10,0.34828915041238345,0.01942728155653541,0.055779175244284815,0.3464408620847233,0.32379927995433455,0.3840177080087309,0.06021842805439637,1.0,1.0,True,0.06004789191281571,0.3235297849380312
capability_effect_nrmse,Timer-4.0,trend,1,10,0.641850807224005,0.062132552111943705,0.09680217180167779,0.658248237648362,0.5445398196430524,0.7360300425501276,0.19149022290707518,1.0,1.0,True,0.3376251475553973,0.18402821164779806
capability_effect_nrmse,Timer-4.0,trend,2,10,0.5380317293848746,0.030444815151425046,0.05658553852619853,0.5376714833715781,0.48280591009937374,0.5893201309612148,0.10651422086184109,1.0,1.0,True,0.2881399372789185,0.10565982431638613
capability_effect_nrmse,Timer-4.0,trend,3,10,0.41606545365980685,0.021031386531345012,0.050548264332806604,0.41874949215868834,0.3774401697460281,0.4492265626159666,0.07178639286993849,1.0,1.0,True,0.2162188737968797,0.09726896714438682
capability_effect_nrmse,Timer-4.0,trend,4,10,0.3184481576353763,0.015964417817030827,0.05013192079858132,0.3205567206215318,0.28814869620682915,0.34101544567779185,0.052866749470962704,1.0,1.0,True,0.16727203534452859,0.09543984913048419
capability_effect_nrmse,Timer-4.0,trend,5,10,0.24846075397283132,0.014033907385923026,0.05648339692093829,0.2513070511628339,0.22267909985101392,0.2702268616108561,0.047547761759842155,1.0,1.0,True,0.1315905666611928,0.10664827838348194
capability_effect_nrmse,moirai2,common_factor,1,10,0.44661730711989833,0.02152915923101869,0.0482049371750813,0.44846788366421897,0.40681532806308307,0.4746970071296813,0.06788167906659826,1.0,1.0,True,0.13806075691596195,0.15593974502199465
capability_effect_nrmse,moirai2,common_factor,2,10,0.41769788970980953,0.020476959972799413,0.049023374255075906,0.4192454360344218,0.3874737424997764,0.4507261313540544,0.06325238885427803,1.0,1.0,True,0.13407012125455348,0.15273320991424066
capability_effect_nrmse,moirai2,common_factor,3,10,0.3628602113908922,0.020723509858249663,0.057111552073493124,0.3649608394439929,0.32654088905193934,0.38470761584587204,0.0581667267939327,1.0,1.0,True,0.11803230583255946,0.17557489631396356
capability_effect_nrmse,moirai2,common_factor,4,10,0.3101190950954675,0.01655343893401375,0.05337768359254987,0.3061456182355522,0.28062260375510933,0.33576388064179397,0.05514127688668463,1.0,1.0,True,0.103828156090368,0.1594311173127863
capability_effect_nrmse,moirai2,common_factor,5,10,0.2642380671794062,0.009042759992821005,0.03422201838420716,0.26361484679101543,0.247176220643932,0.2812400526071749,0.03406383196324289,1.0,1.0,True,0.08112908184258255,0.11146138705682597
capability_effect_nrmse,moirai2,covariate_impulse_response,1,10,0.8498062846011548,0.06208441255021001,0.07305713510856006,0.8439427343786159,0.7746602501929208,0.9723034993395382,0.19764324914661735,1.0,1.0,True,0.23579429814632094,0.26329904089404166
capability_effect_nrmse,moirai2,covariate_impulse_response,2,10,0.731384285040271,0.036878998214993464,0.05042355840741486,0.7208671014054573,0.6918025427772839,0.7957661557645204,0.10396361298723644,1.0,1.0,True,0.1676201198846785,0.22001534326765762
capability_effect_nrmse,moirai2,covariate_impulse_response,3,10,0.6395037479141041,0.030865722572569115,0.048265115995402876,0.6318023167777655,0.6023196546566162,0.6962736633165706,0.0939540086599544,1.0,1.0,True,0.11409208449371462,0.2705334266573902
capability_effect_nrmse,moirai2,covariate_impulse_response,4,10,0.5732351475951727,0.02576262656648594,0.04494251037216562,0.56742537833704,0.5381218611244689,0.6131798765751154,0.0750580154506465,1.0,1.0,True,0.08168497755114944,0.31539001832196034
capability_effect_nrmse,moirai2,covariate_impulse_response,5,10,0.5179898882090324,0.02041344196431728,0.039408958415959525,0.5188015342188292,0.4899992447437555,0.55237252160267,0.06237327685891453,1.0,1.0,True,0.05707856542767266,0.3576376142491573
capability_effect_nrmse,moirai2,cross_series_dependence,1,10,0.9179344291418154,0.02815792132744625,0.03067530798879755,0.9206219586793101,0.8638276225718307,0.9643810325885698,0.10055341001673912,1.0,1.0,True,0.11817942341494551,0.23826416235404707
capability_effect_nrmse,moirai2,cross_series_dependence,2,10,0.9366432389443233,0.027583471054786843,0.029449282189743624,0.9402527790694905,0.8994036017087472,0.9847249473539326,0.08532134564518534,1.0,1.0,True,0.12100630127585281,0.22795069978964155
capability_effect_nrmse,moirai2,cross_series_dependence,3,10,0.9758495780939743,0.07114851957492833,0.07290931017656979,0.9478377520192427,0.9123302074070494,1.119986457938378,0.20765625053132863,0.7,0.7,False,0.15037280696953373,0.4731475125641791
capability_effect_nrmse,moirai2,cross_series_dependence,4,10,0.9817981460637135,0.08146779514204709,0.08297815133250441,0.9571732150482758,0.8980341560558817,1.1242811826299048,0.22624702657402318,0.7,0.7,False,0.16497424080108958,0.4938213065655098
capability_effect_nrmse,moirai2,cross_series_dependence,5,10,0.9829581001248652,0.08041851719361799,0.08181276209372752,0.9582250924954689,0.8950429935472615,1.1269647017366706,0.23192170818940916,0.7,0.7,False,0.17157546944354995,0.46870638008119503
capability_effect_nrmse,moirai2,multi_seasonal,1,10,0.9786230760208129,0.046055998598186064,0.047062040255023134,0.9837216097775603,0.9126132894251496,1.0745383484065174,0.16192505898136778,0.8,0.8,False,0.10724445547326637,0.4294487616627117
capability_effect_nrmse,moirai2,multi_seasonal,2,10,1.036135603745895,0.03129734633570786,0.0302058400681918,1.0286967904392839,0.9991301266987982,1.1010687190992094,0.10193859240041125,0.1,0.9,False,0.09050897404605715,0.345792742273066
capability_effect_nrmse,moirai2,multi_seasonal,3,10,1.0786049921699141,0.032612520682470496,0.03023583324685095,1.0835646477641143,1.027876100395899,1.1399912683061135,0.11211516791021459,0.0,1.0,True,0.08452239281450138,0.38584474003290653
capability_effect_nrmse,moirai2,multi_seasonal,4,10,1.0895943614571881,0.025216795411883538,0.02314328735893917,1.087639314824362,1.05679830794092,1.1362025376980207,0.07940422975710071,0.0,1.0,True,0.07918519588400066,0.31845340698309216
capability_effect_nrmse,moirai2,multi_seasonal,5,10,1.1083220366179765,0.021471671326507753,0.01937313399635015,1.10479905744275,1.0727771688578716,1.1387311218652671,0.0659539530073956,0.0,1.0,True,0.07333070506282031,0.29280601227157965
capability_effect_nrmse,moirai2,predictable_intermittency,1,10,0.8275363645729394,0.034476535565615286,0.04166165626257081,0.824245911803638,0.779311819444535,0.8854611051332558,0.10614928568872084,1.0,1.0,True,0.07875948042405584,0.4377445785572371
capability_effect_nrmse,moirai2,predictable_intermittency,2,10,1.109024530665136,0.07119386320195935,0.06419503016697108,1.0938734411680402,1.0340747752502042,1.2865985989788387,0.25252382372863447,0.0,1.0,True,0.11548345499424253,0.6164853935614304
capability_effect_nrmse,moirai2,predictable_intermittency,3,10,1.1332075310078689,0.04003723313921162,0.03533089221848245,1.135245483692961,1.0749909938168982,1.2041528359507114,0.1291618421338132,0.0,1.0,True,0.08256765996941039,0.4849021172944054
capability_effect_nrmse,moirai2,predictable_intermittency,4,10,1.158038183182028,0.038179580713295254,0.03296918984863381,1.1638210751863487,1.0911901971036928,1.205009503078736,0.1138193059750432,0.0,1.0,True,0.08102425330313799,0.4712117564410383
capability_effect_nrmse,moirai2,predictable_intermittency,5,10,1.2010558510940252,0.049156462603839275,0.04092770753255424,1.1968411428866954,1.1305605176915108,1.2857849446509733,0.15522442695946248,0.0,1.0,True,0.08409560611175011,0.5845306892552496
capability_effect_nrmse,moirai2,regime_switching,1,10,0.12172516675851512,0.006395104978695716,0.0525372455753761,0.1216574163386395,0.11365968709221323,0.1320303207290725,0.01837063363685927,1.0,1.0,True,0.046891139639524494,0.13638194822855806
capability_effect_nrmse,moirai2,regime_switching,2,10,0.14731780324935873,0.008007316946452585,0.05435403440613985,0.1469719167700514,0.1338329655393494,0.15970124560894478,0.02586828006959538,1.0,1.0,True,0.0515802679495911,0.15523992535824085
capability_effect_nrmse,moirai2,regime_switching,3,10,0.16827203334183724,0.006383072502037188,0.03793305622610655,0.16580102575630312,0.16074195260650226,0.18014604927744768,0.01940409667094542,1.0,1.0,True,0.051299247433827536,0.12442818991196523
capability_effect_nrmse,moirai2,regime_switching,4,10,0.18188443591149586,0.006542321149553242,0.03596965906822674,0.18195259871072894,0.17028855873545834,0.19450040457523765,0.02421184583977931,1.0,1.0,True,0.051240428899416116,0.12767889125978396
capability_effect_nrmse,moirai2,regime_switching,5,10,0.20674485803711792,0.009634444562510463,0.04660064900274687,0.20901762726238649,0.1859174669328764,0.2198047913212328,0.0338873243883564,1.0,1.0,True,0.050468865878717614,0.19089877283280193
capability_effect_nrmse,moirai2,time_varying_seasonality,1,10,0.700398670713442,0.02374139760172203,0.0338969769567645,0.6976533544137509,0.6633977617628855,0.745148413874664,0.08175065211177857,1.0,1.0,True,0.17185428646260342,0.13814841683851922
capability_effect_nrmse,moirai2,time_varying_seasonality,2,10,0.6033357710480324,0.020788417328252474,0.03445580110746903,0.6001322463025576,0.5684036313015743,0.6489942838717689,0.0805906525701946,1.0,1.0,True,0.14150504207825157,0.14690937526280218
capability_effect_nrmse,moirai2,time_varying_seasonality,3,10,0.51876884476118,0.01830829704571128,0.0352918206839111,0.5168220743819143,0.49109550371474775,0.5542254686715749,0.0631299649568271,1.0,1.0,True,0.11234195416786401,0.16296936599798317
capability_effect_nrmse,moirai2,time_varying_seasonality,4,10,0.46870192748321954,0.01791027101576133,0.03821249703822171,0.4648917643985412,0.441865130173602,0.5002552107154283,0.05839008054182632,1.0,1.0,True,0.10597883946707712,0.16899855769155928
capability_effect_nrmse,moirai2,time_varying_seasonality,5,10,0.436747967308043,0.013956768600787336,0.03195611575896237,0.43630464330477337,0.4121902667331063,0.45716655326070765,0.04497628652760133,1.0,1.0,True,0.10073364514514468,0.13855121176918958
capability_effect_nrmse,moirai2,trend,1,10,0.34756017434376785,0.026123603105445547,0.07516282081158984,0.34493821417244686,0.3012497668241263,0.40193449073952703,0.10068472391540073,1.0,1.0,True,0.1760781364996047,0.14836369594077456
capability_effect_nrmse,moirai2,trend,2,10,0.3046625831390136,0.016971845036842688,0.055707021393889555,0.3067224677880528,0.26561533192002684,0.3238368964931472,0.05822156457312033,1.0,1.0,True,0.14526545055719323,0.11683332114927501
capability_effect_nrmse,moirai2,trend,3,10,0.2645818680315552,0.014082828184167335,0.05322673200904211,0.2649911148425136,0.23571877479481404,0.2837591495975562,0.048040374802742175,1.0,1.0,True,0.118042852442595,0.11930267604314208
capability_effect_nrmse,moirai2,trend,4,10,0.23234578174073994,0.011875093737796117,0.0511095731922811,0.2330978628364217,0.20809861142403513,0.2509280423071353,0.04282943088310015,1.0,1.0,True,0.09739842708502808,0.12192284919990805
capability_effect_nrmse,moirai2,trend,5,10,0.20496407070358677,0.01136029900041947,0.05542580688128708,0.20603171309192825,0.18156556647940705,0.22010302071218496,0.03853745423277791,1.0,1.0,True,0.08109916466095494,0.14007911237942586
capability_effect_nrmse,timesfm2.5,common_factor,1,10,0.44270524922288257,0.030088979190827606,0.06796616765589587,0.4379029848826983,0.408114707241347,0.5074200287715941,0.09930532153024707,1.0,1.0,True,0.14845608484082168,0.20267932582951895
capability_effect_nrmse,timesfm2.5,common_factor,2,10,0.3971624985159858,0.02172488553446195,0.05470024389421934,0.39866733809525023,0.36704994967198057,0.43236949358740007,0.0653195439154195,1.0,1.0,True,0.13256946269767972,0.16387548906345675
capability_effect_nrmse,timesfm2.5,common_factor,3,10,0.33300178271825986,0.01687825036656072,0.050685165192766446,0.3350444592100552,0.30222047175312394,0.3553322533278194,0.05311178157469548,1.0,1.0,True,0.10906719756982683,0.15475093100980203
capability_effect_nrmse,timesfm2.5,common_factor,4,10,0.2746471453295701,0.011075526869429272,0.04032638626605386,0.27857735177363635,0.25674123611568467,0.28630525909078614,0.029564022975101467,1.0,1.0,True,0.08935630331266542,0.12394790808069854
capability_effect_nrmse,timesfm2.5,common_factor,5,10,0.2245758966708406,0.010037632243165982,0.044695946412620015,0.22573138592616165,0.20824464975856719,0.24076576411711334,0.032521114358546155,1.0,1.0,True,0.0716368809851551,0.14011821990471673
capability_effect_nrmse,timesfm2.5,covariate_impulse_response,1,10,0.6378351508531375,0.09033020957536186,0.14161999296297884,0.616729276160765,0.4982766945557648,0.7561268744739938,0.25785017991822906,1.0,1.0,True,0.17916027768668769,0.5041865905863895
capability_effect_nrmse,timesfm2.5,covariate_impulse_response,2,10,0.4818710057554038,0.07270433820003261,0.15087925467949218,0.45965217413051634,0.3828210018819332,0.6052889574243712,0.22246795554243798,1.0,1.0,True,0.11849364516309062,0.6135716231867526
capability_effect_nrmse,timesfm2.5,covariate_impulse_response,3,10,0.3819846258628995,0.057334639147195665,0.1500967192532351,0.3586942951294719,0.3125228205322414,0.4800845377045336,0.16756171717229218,1.0,1.0,True,0.08804907465898013,0.6511668563157138
capability_effect_nrmse,timesfm2.5,covariate_impulse_response,4,10,0.29744330315434137,0.04201760920787254,0.1412625826914983,0.2779752043980422,0.26086117860735597,0.3819945528914739,0.12113337428411791,1.0,1.0,True,0.06909552757255029,0.6081089570342171
capability_effect_nrmse,timesfm2.5,covariate_impulse_response,5,10,0.2328569188953457,0.025025836903870707,0.10747302258653615,0.22113642628089436,0.20289680779409558,0.28384215114547123,0.08094534335137565,1.0,1.0,True,0.052010431222260164,0.4811695714831873
capability_effect_nrmse,timesfm2.5,cross_series_dependence,1,10,1.236978613762335,0.0865332242774948,0.06995531152660714,1.241505114744867,1.0557176270971649,1.3584347719475138,0.30271714485034895,0.0,1.0,True,0.2694931766988965,0.32109616034612254
capability_effect_nrmse,timesfm2.5,cross_series_dependence,2,10,1.1296025980487836,0.0669532759871324,0.059271531512749685,1.1050285618516265,1.05500221243012,1.2276731495681419,0.17267093713802195,0.0,1.0,True,0.17897068881516315,0.3741019070238938
capability_effect_nrmse,timesfm2.5,cross_series_dependence,3,10,1.0567892678524842,0.07163061722522908,0.06778136323317385,1.0460639410491632,0.969412097223544,1.1922322973090762,0.22282020008553216,0.2,0.8,False,0.1602241983951011,0.44706491243347174
capability_effect_nrmse,timesfm2.5,cross_series_dependence,4,10,0.9978326533955666,0.07448468601186006,0.07464647078685288,0.9690668438401933,0.9055920154875885,1.1302945584213213,0.22470254293373282,0.7,0.7,False,0.1661826681955882,0.44820971296594864
capability_effect_nrmse,timesfm2.5,cross_series_dependence,5,10,0.9874226064465231,0.06576779587597763,0.06660551971020676,0.9601174700062006,0.9192007988682586,1.1016163941274526,0.18241559525919404,0.7,0.7,False,0.16050766656083965,0.4097486262505017
capability_effect_nrmse,timesfm2.5,multi_seasonal,1,10,0.6393993083597665,0.036308122900081376,0.05678473909085326,0.6396703997608018,0.5930102166633209,0.7145602791606009,0.12155006249728006,1.0,1.0,True,0.09517171630562324,0.3815011886880946
capability_effect_nrmse,timesfm2.5,multi_seasonal,2,10,0.7591198250008244,0.08431562609586446,0.11107024651315475,0.7301789073848193,0.6765462446026709,0.9108543376242844,0.23430809302161348,1.0,1.0,True,0.1273631465920923,0.662009602871255
capability_effect_nrmse,timesfm2.5,multi_seasonal,3,10,0.8561256970720489,0.11446999889016642,0.1337070003641451,0.8071239194763151,0.7441079084710023,1.0890350397900286,0.3449271313190263,0.9,0.9,False,0.1506516105547969,0.7598325598286914
capability_effect_nrmse,timesfm2.5,multi_seasonal,4,10,0.911568407630002,0.11804509474408342,0.12949669356246157,0.8869357197680137,0.8016094138963993,1.1697163483713435,0.36810693447494425,0.8,0.8,False,0.15768648579578728,0.7486062876495222
capability_effect_nrmse,timesfm2.5,multi_seasonal,5,10,0.9305870330088324,0.09937838048743376,0.1067910651689583,0.9098597011386942,0.8282024323595607,1.1396704036114162,0.31146797125185555,0.8,0.8,False,0.14488743257757247,0.6859006245018991
capability_effect_nrmse,timesfm2.5,predictable_intermittency,1,10,0.5841440882694215,0.05083600925465618,0.08702648931235844,0.5769986833089069,0.49309659169696046,0.661392896846454,0.1682963051494935,1.0,1.0,True,0.03607277696982109,1.4092624279296873
capability_effect_nrmse,timesfm2.5,predictable_intermittency,2,10,0.8067938972478176,0.0320564502159123,0.0397331342307684,0.8117445097552354,0.7355117356064464,0.8445113126436761,0.10899957703722962,1.0,1.0,True,0.029920778169967042,1.0713775568875057
capability_effect_nrmse,timesfm2.5,predictable_intermittency,3,10,0.9396013734440807,0.02534800567879362,0.02697740381740957,0.9399495479022796,0.8799928114014085,0.973763735247633,0.09377092384622454,1.0,1.0,True,0.031042951352777348,0.8165462552427634
capability_effect_nrmse,timesfm2.5,predictable_intermittency,4,10,0.9685403043730231,0.028070308793654047,0.028982076085956113,0.9725677251780409,0.9091834423045461,1.0029323139642499,0.0937488716597038,0.9,0.9,False,0.02769565450244415,1.0135275478388437
capability_effect_nrmse,timesfm2.5,predictable_intermittency,5,10,1.0899826773009733,0.017595504048242075,0.016142920813945638,1.0942809997399223,1.0609619622769242,1.112111930454065,0.05114996817714079,0.0,1.0,True,0.028235535444969078,0.6231687754792405
capability_effect_nrmse,timesfm2.5,regime_switching,1,10,0.07640450680364712,0.007112239364111606,0.09308664713181694,0.07654600660059832,0.06571032011647429,0.08904623050456908,0.023335910388094794,1.0,1.0,True,0.029109722540501443,0.24432522000909082
capability_effect_nrmse,timesfm2.5,regime_switching,2,10,0.08371303746518885,0.004383231765490478,0.052360204553719564,0.0830203857768376,0.07775335709829065,0.09294259978215352,0.015189242683862875,1.0,1.0,True,0.026779054652415524,0.16368134806786772
capability_effect_nrmse,timesfm2.5,regime_switching,3,10,0.08771521753969831,0.006809098948910497,0.07762733924508393,0.08656678763621678,0.07817156064033892,0.1014588249354568,0.023287264295117877,1.0,1.0,True,0.025331553833988517,0.26879910302914045
capability_effect_nrmse,timesfm2.5,regime_switching,4,10,0.09506292186273926,0.011110649247881589,0.11687679097350051,0.08948177024861301,0.08454153561461117,0.11971593951968833,0.03517440390507716,1.0,1.0,True,0.02593156212223389,0.4284604681935164
capability_effect_nrmse,timesfm2.5,regime_switching,5,10,0.14312380557038268,0.01791025511680327,0.12513819797780396,0.14003550878813603,0.11776548755742237,0.1762514091612532,0.05848592160383083,1.0,1.0,True,0.03906239072752618,0.45850381359742043
capability_effect_nrmse,timesfm2.5,time_varying_seasonality,1,10,0.8925998738295318,0.03339204129987087,0.037409865583566126,0.8816100124713284,0.8535960746970902,0.9704112154399911,0.11681514074290089,1.0,1.0,True,0.2880925495731855,0.11590734071166299
capability_effect_nrmse,timesfm2.5,time_varying_seasonality,2,10,0.697076909580842,0.02291936691170815,0.03287925133754574,0.6955170694181242,0.6697683267480157,0.7510685660342115,0.08130023928619579,1.0,1.0,True,0.19814417491333058,0.11567015241166294
capability_effect_nrmse,timesfm2.5,time_varying_seasonality,3,10,0.5473047660555501,0.015090537142877173,0.027572457027252563,0.5455248245994315,0.5314997638118157,0.5820159721336432,0.05051620832182746,1.0,1.0,True,0.14075128138241189,0.1072142078897114
capability_effect_nrmse,timesfm2.5,time_varying_seasonality,4,10,0.42750347703166797,0.011181388101430427,0.026155081074585387,0.42384745083096464,0.4173707354988824,0.453173815465857,0.03580307996697463,1.0,1.0,True,0.09386418735170811,0.11912304806447517
capability_effect_nrmse,timesfm2.5,time_varying_seasonality,5,10,0.3425954035728096,0.007983069313727156,0.02330174085955174,0.3399428336381878,0.33250500089645907,0.35869095430339465,0.02618595340693558,1.0,1.0,True,0.07134887263187914,0.11188781292894975
capability_effect_nrmse,timesfm2.5,trend,1,10,0.5250120841664142,0.07240767494761266,0.13791620637185456,0.555839071947758,0.3850915929266697,0.5967521892956986,0.2116605963690289,1.0,1.0,True,0.28390533414042274,0.2550416150751117
capability_effect_nrmse,timesfm2.5,trend,2,10,0.36416860833477294,0.04875578364263847,0.13388244490809667,0.38306248588112046,0.2694776349810491,0.414134325167562,0.1446566901865129,1.0,1.0,True,0.18977942620495242,0.2569076354461343
capability_effect_nrmse,timesfm2.5,trend,3,10,0.2701896029405159,0.0340186279179114,0.1259065024992869,0.28235974456281965,0.20519894856131576,0.30653776518216325,0.10133881662084748,1.0,1.0,True,0.13452495579777748,0.25287968106861425
capability_effect_nrmse,timesfm2.5,trend,4,10,0.2080512986582142,0.02437967595552352,0.11718108040062923,0.2169879748336292,0.16159867817860557,0.2379402384110684,0.07634156023246283,1.0,1.0,True,0.09951596961030709,0.24498254954447496
capability_effect_nrmse,timesfm2.5,trend,5,10,0.16799350671046304,0.01997640442964935,0.1189117652272043,0.1757003635842685,0.13111471899130528,0.19738950821721044,0.06627478922590516,1.0,1.0,True,0.07878724970861103,0.253548696058444
capability_effect_nrmse,tirex2,common_factor,1,10,0.34774085756397183,0.017860040433083497,0.05136020126653622,0.3492573260263,0.32083034793277954,0.37206376942079505,0.05123342148801552,1.0,1.0,True,0.06454531766717098,0.2767054385754068
capability_effect_nrmse,tirex2,common_factor,2,10,0.3156497879827783,0.014102606045793109,0.04467801526469753,0.3158707665219247,0.2950258108270311,0.33426741241299895,0.039241601585967845,1.0,1.0,True,0.06669665664500454,0.2114439726844894
capability_effect_nrmse,tirex2,common_factor,3,10,0.26891098973630817,0.015247790189048548,0.056701997207330206,0.27149750111371274,0.2454223680008943,0.28601505509265834,0.04059268709176406,1.0,1.0,True,0.06091566971817841,0.2503098178119236
capability_effect_nrmse,tirex2,common_factor,4,10,0.2314192017197365,0.010997269983983246,0.04752099178572764,0.23505345132225308,0.21246143974471907,0.2437327202314449,0.03127128048672584,1.0,1.0,True,0.05332918678246938,0.2062148449561267
capability_effect_nrmse,tirex2,common_factor,5,10,0.20014263850032332,0.008404122791010285,0.04199066652654681,0.201368111292461,0.18663312859711628,0.21188048682142854,0.02524735822431226,1.0,1.0,True,0.04801163928297868,0.17504344605850097
capability_effect_nrmse,tirex2,covariate_impulse_response,1,10,1.569768283506637,0.08003950239770018,0.05098810011558102,1.5698010120956236,1.4694805237908293,1.6821981952273963,0.21271767143656706,0.0,1.0,True,0.8961717549509183,0.08931268136439292
capability_effect_nrmse,tirex2,covariate_impulse_response,2,10,1.0502890919335215,0.06706773233650236,0.06385644947814753,1.072689805215806,0.9530130632663628,1.1300458864744523,0.17703282320808944,0.4,0.6,False,0.5598883003992395,0.11978770102657686
capability_effect_nrmse,tirex2,covariate_impulse_response,3,10,0.7608421229741582,0.04147568569024464,0.05451286730565698,0.7600439029105801,0.6836126743203731,0.834832348386227,0.1512196740658539,1.0,1.0,True,0.37988184520673124,0.10918048917992809
capability_effect_nrmse,tirex2,covariate_impulse_response,4,10,0.5522181475941408,0.024938522403879216,0.04516063536218313,0.5418955731431327,0.5156956101938498,0.5930644567312171,0.07736884653736731,1.0,1.0,True,0.25654488627079197,0.09720919705862212
capability_effect_nrmse,tirex2,covariate_impulse_response,5,10,0.4161093492081914,0.03013760778167336,0.07242713445160938,0.40701880012266656,0.372087806176377,0.4707451021693461,0.09865729599296913,1.0,1.0,True,0.18220716090154565,0.16540298214710672
capability_effect_nrmse,tirex2,cross_series_dependence,1,10,0.8897266404312509,0.03443489328894801,0.03870277872342611,0.8796241962844794,0.8408417220248655,0.9527227038736288,0.11188098184876327,1.0,1.0,True,0.11067695590975155,0.31112974698208173
capability_effect_nrmse,tirex2,cross_series_dependence,2,10,0.8998657079798951,0.029161190489313434,0.032406158197512906,0.8966951207083113,0.8415732363475737,0.941183389361376,0.09961015301380227,1.0,1.0,True,0.12276905999901744,0.23752882435971098
capability_effect_nrmse,tirex2,cross_series_dependence,3,10,0.9296703931811828,0.061091049662024534,0.06571259030093533,0.9013424315971224,0.8752057643258319,1.0529419570119445,0.17773619268611263,0.8,0.8,False,0.14981064724658086,0.40778843683567906
capability_effect_nrmse,tirex2,cross_series_dependence,4,10,0.9425794501324182,0.0676812685636079,0.0718043116196727,0.9090497184420623,0.8829448937464811,1.0826910604713273,0.19974616672484624,0.7,0.7,False,0.16235910505001727,0.41686155231489863
capability_effect_nrmse,tirex2,cross_series_dependence,5,10,0.9503264203167332,0.06062542688376417,0.06379431907571126,0.9288923824858671,0.8888549887399377,1.0702727026467813,0.18141771390684358,0.8,0.8,False,0.16447519397710703,0.36859921194075324
capability_effect_nrmse,tirex2,multi_seasonal,1,10,0.8184536583846022,0.01335296956042451,0.016314875526098234,0.8236580652562226,0.7935044756352033,0.8306930562040918,0.03718858056888852,1.0,1.0,True,0.29469318029881053,0.045311430508452814
capability_effect_nrmse,tirex2,multi_seasonal,2,10,0.8866751864637911,0.03064835958263671,0.034565486945526795,0.8882930956880875,0.8218755990395838,0.9284251914075157,0.10654959236793182,1.0,1.0,True,0.27652008892048235,0.110835924081632
capability_effect_nrmse,tirex2,multi_seasonal,3,10,0.9473383269042237,0.028011047349232772,0.029568155909799585,0.9468661598711137,0.8944811842083773,0.9830313120900772,0.08855012788169991,1.0,1.0,True,0.27477015928624515,0.10194355683308362
capability_effect_nrmse,tirex2,multi_seasonal,4,10,0.9977812149324155,0.029648009265571974,0.02971393810774457,0.9915114401842933,0.9619016362062384,1.0486890035277168,0.0867873673214784,0.6,0.6,False,0.2735725127709648,0.10837349470995034
capability_effect_nrmse,tirex2,multi_seasonal,5,10,1.0352806755139397,0.03148911390616016,0.03041601630449459,1.033504840911747,0.9970530100995072,1.0906308537939666,0.09357784369445943,0.1,0.9,False,0.27022074727513207,0.11653107403370003
capability_effect_nrmse,tirex2,predictable_intermittency,1,10,0.6875920178981441,0.047770431551748316,0.06947496525305033,0.6855897805583703,0.5842929460121179,0.7413176036642575,0.15702465765213958,1.0,1.0,True,0.1285693190735206,0.3715538971193544
capability_effect_nrmse,tirex2,predictable_intermittency,2,10,0.9820181059621163,0.06751548424549499,0.06875177131214683,0.9884684750369345,0.8775245713347845,1.0845659364291875,0.20704136509440307,0.6,0.6,False,0.17542130746137602,0.38487618877404867
capability_effect_nrmse,tirex2,predictable_intermittency,3,10,1.170653616166838,0.08239350578941367,0.07038248090771813,1.1889266412083823,1.0498683455510656,1.3245693216618264,0.27470097611076083,0.0,1.0,True,0.20891740308050996,0.3943831608784735
capability_effect_nrmse,tirex2,predictable_intermittency,4,10,1.2725270110555913,0.11549983632566212,0.09076415299809806,1.2468760616630594,1.1394769709910144,1.465681910310304,0.3262049393192896,0.0,1.0,True,0.24602156076519463,0.46947038286573706
capability_effect_nrmse,tirex2,predictable_intermittency,5,10,1.4785359604629984,0.12919743605332604,0.08738200456948528,1.484531506892909,1.2513160478366283,1.7059807441554102,0.4546646963187819,0.0,1.0,True,0.3070532606750627,0.4207655563379555
