suite,benchmark,horizon_group,task_id,model_id,capability_id,capability_level,official_instance_count,treatment_mase,treatment_mae
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,multi_seasonal,2,2906,0.9391590698,17.0970268
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,multi_seasonal,3,2906,0.937565627,17.08877222
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,multi_seasonal,4,2906,0.9350764462,17.0369826
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,multi_seasonal,5,2906,0.9361264681,16.97307329
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,predictable_intermittency,1,2906,1.049307299,18.97166901
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,predictable_intermittency,2,2906,0.9885291354,17.87449432
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,predictable_intermittency,3,2906,0.9410759216,17.20739769
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,predictable_intermittency,4,2906,0.8565323186,15.61503961
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,predictable_intermittency,5,2906,0.8282237514,15.10126976
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,regime_switching,1,2906,0.7591564527,13.43112528
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,regime_switching,2,2906,0.7823997474,13.78478176
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,regime_switching,3,2906,0.8087824846,14.26890905
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,regime_switching,4,2906,0.8369717503,14.82551505
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,regime_switching,5,2906,0.8868470943,15.85481519
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,time_varying_seasonality,1,2414,0.7756095736,14.7974368
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,time_varying_seasonality,2,2414,0.8134934671,15.71537012
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,time_varying_seasonality,3,2414,0.87164589,16.94607376
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,time_varying_seasonality,4,2414,0.9534286219,18.6658329
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,time_varying_seasonality,5,2414,1.051976555,20.7431794
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,trend,1,468,0.641214096,14.31650826
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,trend,2,468,0.647233707,14.42971604
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,trend,3,468,0.6538174733,14.55095515
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,trend,4,468,0.6692743575,14.88144675
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,Timer-3.5,trend,5,468,0.6967185495,15.46693394
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,multi_seasonal,1,2906,1.108623951,20.1324143
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,multi_seasonal,2,2906,1.117272072,20.35563038
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,multi_seasonal,3,2906,1.120780042,20.42552916
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,multi_seasonal,4,2906,1.122573995,20.45526408
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,multi_seasonal,5,2906,1.124289159,20.53282824
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,predictable_intermittency,1,2906,1.150485245,21.08000181
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,predictable_intermittency,2,2906,1.157153206,21.15573348
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,predictable_intermittency,3,2906,1.133513262,20.6069389
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,predictable_intermittency,4,2906,1.110273223,20.16873331
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,predictable_intermittency,5,2906,1.090858516,19.84811742
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,regime_switching,1,2906,1.05355707,19.11628759
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,regime_switching,2,2906,1.05541336,19.16568702
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,regime_switching,3,2906,1.055111948,19.17299642
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,regime_switching,4,2906,1.055331281,19.14959323
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,regime_switching,5,2906,1.066123089,19.31202273
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,time_varying_seasonality,1,2414,1.088198116,20.70715252
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,time_varying_seasonality,2,2414,1.095978676,20.80685379
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,time_varying_seasonality,3,2414,1.109961214,21.04057016
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,time_varying_seasonality,4,2414,1.134155953,21.52650037
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,time_varying_seasonality,5,2414,1.167524548,22.26393626
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,trend,1,468,1.1686795,28.04323874
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,trend,2,468,1.159235043,27.73731149
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,trend,3,468,1.151415205,27.46451511
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,trend,4,468,1.149551134,27.38278974
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,moirai2,trend,5,468,1.158003757,27.63192001
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,multi_seasonal,1,2906,1.056708753,19.15634811
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,multi_seasonal,2,2906,1.068409767,19.40731036
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,multi_seasonal,3,2906,1.076570627,19.54650854
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,multi_seasonal,4,2906,1.080647348,19.59842547
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,multi_seasonal,5,2906,1.08454829,19.68023577
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,predictable_intermittency,1,2906,1.095673771,19.87211901
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,predictable_intermittency,2,2906,1.100988679,19.98000791
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,predictable_intermittency,3,2906,1.091950558,19.77578486
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,predictable_intermittency,4,2906,1.08181958,19.64818296
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,predictable_intermittency,5,2906,1.069336116,19.43600155
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,regime_switching,1,2906,1.026917542,18.62327723
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,regime_switching,2,2906,1.027329737,18.61129532
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,regime_switching,3,2906,1.02518088,18.5363784
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,regime_switching,4,2906,1.026314561,18.54849682
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,regime_switching,5,2906,1.037372091,18.68697121
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,time_varying_seasonality,1,2414,1.06524023,20.12827267
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,time_varying_seasonality,2,2414,1.075317121,20.30252106
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,time_varying_seasonality,3,2414,1.089753612,20.54586129
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,time_varying_seasonality,4,2414,1.104410569,20.78276115
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,time_varying_seasonality,5,2414,1.112472788,20.89588578
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,trend,1,468,1.198283316,29.27894884
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,trend,2,468,1.19472279,29.18676424
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,trend,3,468,1.190903208,29.07693295
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,trend,4,468,1.186660559,28.96328242
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,timesfm2.5,trend,5,468,1.182140848,28.83459555
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,multi_seasonal,1,2906,1.045893022,19.2015949
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,multi_seasonal,2,2906,1.055726931,19.32832733
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,multi_seasonal,3,2906,1.05982047,19.35239288
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,multi_seasonal,4,2906,1.068823551,19.48759546
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,multi_seasonal,5,2906,1.071165207,19.58069928
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,predictable_intermittency,1,2906,1.071300415,19.33201969
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,predictable_intermittency,2,2906,1.091591101,19.82919949
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,predictable_intermittency,3,2906,1.097041525,19.99804469
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,predictable_intermittency,4,2906,1.074009969,19.57401485
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,predictable_intermittency,5,2906,1.05671537,19.25447316
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,regime_switching,1,2906,0.9975190192,18.11059111
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,regime_switching,2,2906,0.9975182547,18.1105734
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,regime_switching,3,2906,0.9975182547,18.1105734
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,regime_switching,4,2906,0.9972435419,18.11021013
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,regime_switching,5,2906,1.009671433,18.30082303
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,time_varying_seasonality,1,2414,1.051710816,20.13715292
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,time_varying_seasonality,2,2414,1.069288135,20.57444013
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,time_varying_seasonality,3,2414,1.090229158,21.04097014
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,time_varying_seasonality,4,2414,1.113485241,21.47852447
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,time_varying_seasonality,5,2414,1.137029479,21.87906805
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,trend,1,468,1.037161983,23.62137005
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,trend,2,468,1.033235993,23.50729526
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,trend,3,468,1.032424358,23.49247252
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,trend,4,468,1.028905135,23.38128135
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,tirex2,trend,5,468,1.026848365,23.33983635
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,multi_seasonal,1,2906,1.037198773,18.95808112
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,multi_seasonal,2,2906,1.042398784,19.01995926
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,multi_seasonal,3,2906,1.047050196,19.10155485
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,multi_seasonal,4,2906,1.050076067,19.14402424
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,multi_seasonal,5,2906,1.054233395,19.2257742
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,predictable_intermittency,1,2906,1.097119558,20.18599773
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,predictable_intermittency,2,2906,1.100116382,20.17082933
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,predictable_intermittency,3,2906,1.097133389,20.09598832
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,predictable_intermittency,4,2906,1.082566963,19.88067123
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,predictable_intermittency,5,2906,1.079109075,19.8365691
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,regime_switching,1,2906,1.029499265,18.95564558
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,regime_switching,2,2906,1.030060137,18.96169385
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,regime_switching,3,2906,1.030387589,18.94996105
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,regime_switching,4,2906,1.032771465,19.00759584
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,regime_switching,5,2906,1.040352691,19.19767149
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,time_varying_seasonality,1,2414,1.075038874,20.62649271
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,time_varying_seasonality,2,2414,1.082695775,20.76642459
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,time_varying_seasonality,3,2414,1.091832472,20.91405264
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,time_varying_seasonality,4,2414,1.099197466,20.98789512
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,time_varying_seasonality,5,2414,1.104622455,21.00835798
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,trend,1,468,1.199004982,29.45666634
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,trend,2,468,1.197049627,29.40811345
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,trend,3,468,1.195639866,29.36445903
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,trend,4,468,1.195170913,29.35121204
GIFT-Short,GIFT-Eval,short,gift_kdd_cup_h,toto2.0,trend,5,468,1.195128995,29.35269775
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,multi_seasonal,1,6137,0.875520198,4.332229556
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,multi_seasonal,2,6137,0.9064949551,4.491915857
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,multi_seasonal,3,6137,0.9276790555,4.602259383
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,multi_seasonal,4,6137,0.9409418386,4.670835932
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,multi_seasonal,5,6137,0.9488504306,4.710962626
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,predictable_intermittency,1,6137,0.9335901865,4.624885498
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,predictable_intermittency,2,6137,0.9464745842,4.693252156
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,predictable_intermittency,3,6137,0.9491818995,4.701841636
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,predictable_intermittency,4,6137,0.9153343568,4.52931684
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,predictable_intermittency,5,6137,0.8924988854,4.409985572
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,regime_switching,1,6137,0.8139411437,4.011537741
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,regime_switching,2,6137,0.8146790421,4.017288412
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,regime_switching,3,6137,0.816469315,4.027856315
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,regime_switching,4,6137,0.8177793989,4.034016323
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,regime_switching,5,6137,0.817890847,4.032957582
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,time_varying_seasonality,1,176,0.9139450652,4.101861932
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,time_varying_seasonality,2,176,0.9214281109,4.138347233
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,time_varying_seasonality,3,176,0.9297462068,4.176793439
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,time_varying_seasonality,4,176,0.9406043779,4.231499317
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,time_varying_seasonality,5,176,0.9543741582,4.302507748
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,trend,1,3099,0.8251131215,4.204118165
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,trend,2,3099,0.8254020896,4.205909345
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,trend,3,3099,0.8259433828,4.209212104
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,trend,4,3099,0.8265185088,4.212676431
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Chronos-2,trend,5,3099,0.8269793871,4.215527051
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,multi_seasonal,1,6137,0.9130948809,4.521303106
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,multi_seasonal,2,6137,0.9369638858,4.641950684
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,multi_seasonal,3,6137,0.9513929592,4.720001146
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,multi_seasonal,4,6137,0.9566928898,4.746063605
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,multi_seasonal,5,6137,0.9607392147,4.767950109
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,predictable_intermittency,1,6137,0.9807151483,4.862764168
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,predictable_intermittency,2,6137,0.9894962436,4.903325096
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,predictable_intermittency,3,6137,0.9659377477,4.782314214
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,predictable_intermittency,4,6137,0.9189608294,4.540274786
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,predictable_intermittency,5,6137,0.8881128839,4.382164205
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,regime_switching,1,6137,0.8132675082,3.998020432
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,regime_switching,2,6137,0.8142351665,4.002316321
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,regime_switching,3,6137,0.8143836166,4.003278864
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,regime_switching,4,6137,0.814232898,4.000770763
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,regime_switching,5,6137,0.8364357557,4.110875807
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,time_varying_seasonality,1,176,0.9208570933,4.113186434
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,time_varying_seasonality,2,176,0.9352003944,4.182694766
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,time_varying_seasonality,3,176,0.9492928114,4.254897508
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,time_varying_seasonality,4,176,0.9731033481,4.361035171
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,time_varying_seasonality,5,176,0.9951771349,4.464369404
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,trend,1,3099,0.8201620816,4.173248799
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,trend,2,3099,0.8194921679,4.169454049
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,trend,3,3099,0.8185993321,4.16451033
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,trend,4,3099,0.8176513741,4.159413023
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,Timer-3.5,trend,5,3099,0.8160306543,4.151452246
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,multi_seasonal,1,6137,0.9417359427,4.673472877
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,multi_seasonal,2,6137,0.9630001428,4.781168724
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,multi_seasonal,3,6137,0.9762882578,4.851681293
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,multi_seasonal,4,6137,0.9824874427,4.882831024
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,multi_seasonal,5,6137,0.9854580875,4.898761517
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,predictable_intermittency,1,6137,1.01410596,5.031371697
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,predictable_intermittency,2,6137,1.012103281,5.021267776
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,predictable_intermittency,3,6137,0.9904816555,4.914699912
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,predictable_intermittency,4,6137,0.9426881436,4.666830462
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,predictable_intermittency,5,6137,0.9148553039,4.523067848
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,regime_switching,1,6137,0.8483609577,4.186437598
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,regime_switching,2,6137,0.8533581213,4.212251438
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,regime_switching,3,6137,0.853995737,4.214682472
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,regime_switching,4,6137,0.8543265005,4.215159412
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,regime_switching,5,6137,0.8590899664,4.235684713
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,time_varying_seasonality,1,176,0.9313410868,4.190520486
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,time_varying_seasonality,2,176,0.9481692863,4.271033131
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,time_varying_seasonality,3,176,0.9716120965,4.385021506
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,time_varying_seasonality,4,176,1.003873005,4.527697496
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,time_varying_seasonality,5,176,1.042201621,4.690958563
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,trend,1,3099,0.8538339,4.349242102
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,trend,2,3099,0.8573123262,4.367135462
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,trend,3,3099,0.861732656,4.39017475
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,trend,4,3099,0.8655955765,4.41041409
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,moirai2,trend,5,3099,0.8679853798,4.422855037
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,timesfm2.5,multi_seasonal,1,6137,0.8036139734,3.928095677
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,timesfm2.5,multi_seasonal,2,6137,0.8335132675,4.079909644
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,timesfm2.5,multi_seasonal,3,6137,0.8498514497,4.167158745
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,timesfm2.5,multi_seasonal,4,6137,0.8580738136,4.208589262
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,timesfm2.5,multi_seasonal,5,6137,0.863501864,4.23706048
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,timesfm2.5,predictable_intermittency,1,6137,0.9202743225,4.529371816
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,timesfm2.5,predictable_intermittency,2,6137,0.9028161413,4.435740663
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,timesfm2.5,predictable_intermittency,3,6137,0.8804663892,4.318789099
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,timesfm2.5,predictable_intermittency,4,6137,0.8333199357,4.072417052
GIFT-Short,GIFT-Eval,short,gift_loop_seattle_h,timesfm2.5,predictable_intermittency,5,6137,0.8051997508,3.926543226
