suite,benchmark,horizon_group,task_id,model_id,capability_id,capability_level,effect_nrmse_pooled,effect_scoring_coverage,effect_candidate_count,official_instance_count,effect_unavailable_low_signal_count,effect_unavailable_unobserved_count,effect_correlation_mean,effect_amplitude_ratio_pooled
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,regime_switching,3,0.1074022289,1,2427,2427,0,0,0.4891366276,0.9874889308
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,regime_switching,4,0.08965402826,1,2427,2427,0,0,0.4893119793,0.9811430102
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,regime_switching,5,0.3169212704,1,2427,2427,0,0,0.424771206,0.9027398171
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,time_varying_seasonality,1,2.594655388,0.9904897765,2103,2083,20,0,0.4535409364,2.587161643
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,time_varying_seasonality,2,1.808657515,1,2103,2103,0,0,0.545013106,1.854976514
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,time_varying_seasonality,3,1.271398027,1,2103,2103,0,0,0.6372283067,1.386914203
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,time_varying_seasonality,4,0.8766596773,1,2103,2103,0,0,0.7312932604,1.114531454
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,time_varying_seasonality,5,0.6588296284,1,2103,2103,0,0,0.8037110293,1.01803622
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,trend,1,2.569025572,1,865,865,0,0,-0.09363438221,2.834860023
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,trend,2,1.671777079,1,865,865,0,0,0.002224020005,2.001779479
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,trend,3,1.1533732,1,865,865,0,0,0.08232181776,1.562055712
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,trend,4,0.8214695873,1,865,865,0,0,0.1705308289,1.322240003
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,timesfm2.5,trend,5,0.6418090079,1,865,865,0,0,0.2586201634,1.223889328
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,covariate_impulse_response,1,6.522661486,1,2393,2393,0,0,0.448389583,6.650135245
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,covariate_impulse_response,2,4.141085319,1,2393,2393,0,0,0.527201341,4.309765299
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,covariate_impulse_response,3,2.74137832,1,2393,2393,0,0,0.6005226393,2.957519815
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,covariate_impulse_response,4,1.829576459,1,2393,2393,0,0,0.6769491141,2.123539754
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,covariate_impulse_response,5,1.265505475,1,2393,2393,0,0,0.744246772,1.631663655
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,cross_series_dependence,1,1.133995713,0.8356164384,2336,1952,384,0,0.1644464155,1.483523221
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,cross_series_dependence,2,1.198496071,0.9413527397,2336,2199,137,0,0.1812691886,1.526017508
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,cross_series_dependence,3,1.170621556,0.9794520548,2336,2288,48,0,0.1933191444,1.507463101
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,cross_series_dependence,4,1.232924132,0.991010274,2336,2315,21,0,0.2029367849,1.558006895
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,cross_series_dependence,5,1.130285303,0.9944349315,2336,2323,13,0,0.2102700987,1.469613672
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,multi_seasonal,1,3.581155086,1,2427,2427,0,0,0.7909430518,3.69544436
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,multi_seasonal,2,3.149918229,1,2427,2427,0,0,0.7021303639,3.25031145
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,multi_seasonal,3,3.282893924,1,2427,2427,0,0,0.6256333528,3.378906799
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,multi_seasonal,4,3.573345069,1,2427,2427,0,0,0.5658497535,3.634104557
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,multi_seasonal,5,3.502961846,1,2427,2427,0,0,0.5108413255,3.540644287
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,predictable_intermittency,1,2.491119896,1,2427,2427,0,0,0.7553334458,2.561997489
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,predictable_intermittency,2,3.016396624,1,2427,2427,0,0,0.6034889235,2.998116271
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,predictable_intermittency,3,3.690477837,1,2427,2427,0,0,0.4482683484,3.645587618
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,predictable_intermittency,4,3.616360135,1,2427,2427,0,0,0.3121965749,3.563668096
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,predictable_intermittency,5,5.737767102,1,2427,2427,0,0,0.1560006116,5.697571898
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,regime_switching,1,0.1614225266,1,2427,2427,0,0,0.4930828121,1.018343056
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,regime_switching,2,0.2150508275,1,2427,2427,0,0,0.4929817605,1.011622818
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,regime_switching,3,0.3460243208,1,2427,2427,0,0,0.4926674633,1.037306241
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,regime_switching,4,0.4906147509,1,2427,2427,0,0,0.4917797123,1.079504411
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,regime_switching,5,0.6008150659,1,2427,2427,0,0,0.4407838142,1.104050769
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,time_varying_seasonality,1,2.132878739,0.9904897765,2103,2083,20,0,0.6208813529,2.326660355
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,time_varying_seasonality,2,1.114848055,1,2103,2103,0,0,0.7160326737,1.426932042
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,time_varying_seasonality,3,0.7565840256,1,2103,2103,0,0,0.7921419151,1.163486818
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,time_varying_seasonality,4,0.6275100414,1,2103,2103,0,0,0.8540596101,1.115682326
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,time_varying_seasonality,5,0.5327012789,1,2103,2103,0,0,0.8945718733,1.091019877
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,trend,1,3.234283739,1,865,865,0,0,0.3165088655,3.214242166
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,trend,2,3.942946669,1,865,865,0,0,0.3930565638,3.895539958
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,trend,3,3.802182559,1,865,865,0,0,0.4509227922,3.76115085
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,trend,4,2.726859427,1,865,865,0,0,0.5083501063,2.714330898
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,tirex2,trend,5,1.928199648,1,865,865,0,0,0.5606708239,1.985519107
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,covariate_impulse_response,1,3.773064306,1,2393,2393,0,0,0.5272082349,3.933379378
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,covariate_impulse_response,2,2.39925671,1,2393,2393,0,0,0.6080733419,2.633267792
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,covariate_impulse_response,3,1.693516278,1,2393,2393,0,0,0.6831639389,1.994560433
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,covariate_impulse_response,4,1.160245854,1,2393,2393,0,0,0.7505862242,1.557886328
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,covariate_impulse_response,5,0.8055229287,1,2393,2393,0,0,0.8036348773,1.302507555
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,cross_series_dependence,1,1.41922508,0.8356164384,2336,1952,384,0,0.1810321798,1.706979119
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,cross_series_dependence,2,1.307031894,0.9413527397,2336,2199,137,0,0.2358130618,1.602210802
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,cross_series_dependence,3,1.134640072,0.9794520548,2336,2288,48,0,0.284976944,1.475156181
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,cross_series_dependence,4,1.15041191,0.991010274,2336,2315,21,0,0.324351572,1.498476965
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,cross_series_dependence,5,1.132970319,0.9944349315,2336,2323,13,0,0.3460951227,1.486939828
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,multi_seasonal,1,2.184858697,1,2427,2427,0,0,0.860298712,2.405061928
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,multi_seasonal,2,1.931131249,1,2427,2427,0,0,0.8101264104,2.186615864
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,multi_seasonal,3,1.991774498,1,2427,2427,0,0,0.7624084468,2.232060346
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,multi_seasonal,4,2.070445992,1,2427,2427,0,0,0.7160944778,2.302550785
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,multi_seasonal,5,2.035069727,1,2427,2427,0,0,0.6775583309,2.251593384
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,predictable_intermittency,1,1.671584703,1,2427,2427,0,0,0.7582417023,1.768754077
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,predictable_intermittency,2,2.013710227,1,2427,2427,0,0,0.6155905658,2.029975779
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,predictable_intermittency,3,2.328979223,1,2427,2427,0,0,0.5006091712,2.31402827
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,predictable_intermittency,4,3.031875246,1,2427,2427,0,0,0.3986790158,3.013116537
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,predictable_intermittency,5,3.809667597,1,2427,2427,0,0,0.17220211,3.719362077
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,regime_switching,1,0.5692122245,1,2427,2427,0,0,0.4918892407,1.161842351
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,regime_switching,2,0.7538069938,1,2427,2427,0,0,0.4909206012,1.276356113
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,regime_switching,3,0.857199595,1,2427,2427,0,0,0.4917456395,1.348427507
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,regime_switching,4,1.010427968,1,2427,2427,0,0,0.4912646092,1.456520384
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,regime_switching,5,1.164626365,1,2427,2427,0,0,0.4569950085,1.576083344
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,time_varying_seasonality,1,4.191494398,0.9904897765,2103,2083,20,0,0.6785670362,4.198394155
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,time_varying_seasonality,2,2.74268286,1,2103,2103,0,0,0.7747028286,2.807336877
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,time_varying_seasonality,3,1.85197384,1,2103,2103,0,0,0.8494091244,2.008194982
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,time_varying_seasonality,4,1.310774497,1,2103,2103,0,0,0.9032852149,1.556768148
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,time_varying_seasonality,5,0.9613482915,1,2103,2103,0,0,0.9340973234,1.304037642
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,trend,1,2.984298904,1,865,865,0,0,0.1895623516,3.052670743
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,trend,2,1.929130485,1,865,865,0,0,0.2916579479,2.08634727
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,trend,3,1.32418314,1,865,865,0,0,0.3724431676,1.595712021
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,trend,4,1.001981566,1,865,865,0,0,0.4510364162,1.403806567
GIFT-Short,GIFT-Eval,short,gift_bitbrains_fast_h,toto2.0,trend,5,1.04926229,1,865,865,0,0,0.5226836207,1.481585053
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,covariate_impulse_response,1,1.59455912,1,967,967,0,0,0.4894296837,1.744698851
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,covariate_impulse_response,2,1.455610022,1,967,967,0,0,0.5921653437,1.64768544
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,covariate_impulse_response,3,1.334497065,1,967,967,0,0,0.6847599685,1.542301868
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,covariate_impulse_response,4,1.179577879,1,967,967,0,0,0.7594276995,1.436413503
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,covariate_impulse_response,5,1.043297351,1,967,967,0,0,0.8149116333,1.31753664
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,cross_series_dependence,1,0.6010823056,0.8834951456,927,819,108,0,0.2116664937,0.9675559868
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,cross_series_dependence,2,0.591863243,0.9471413161,927,878,49,0,0.213909688,0.9755849719
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,cross_series_dependence,3,0.5863298142,0.9773462783,927,906,21,0,0.2198079557,0.9689676166
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,cross_series_dependence,4,0.570738832,0.9935275081,927,921,6,0,0.2200377709,0.9690714314
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,cross_series_dependence,5,0.5591593304,0.9989212513,927,926,1,0,0.2232585968,0.9755141533
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,multi_seasonal,1,2.67261395,1,969,969,0,0,0.7616273541,2.811871188
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,multi_seasonal,2,1.668626311,1,969,969,0,0,0.6714305794,1.827281473
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,multi_seasonal,3,1.363644186,1,969,969,0,0,0.5924301304,1.476694494
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,multi_seasonal,4,1.125840471,1,969,969,0,0,0.5302051508,1.19482962
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,multi_seasonal,5,1.257076941,1,969,969,0,0,0.4790376815,1.250246352
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,predictable_intermittency,1,0.7888345574,1,969,969,0,0,0.7657275913,1.177755525
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,predictable_intermittency,2,1.765472257,1,969,969,0,0,0.5972611841,1.890823516
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,predictable_intermittency,3,0.9115468137,1,969,969,0,0,0.4077131981,0.9789509154
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,predictable_intermittency,4,1.952826194,1,969,969,0,0,0.3477834734,1.922428021
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,predictable_intermittency,5,1.276823846,1,969,969,0,0,0.1380009081,1.050569854
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,regime_switching,1,0.372993236,1,969,969,0,0,0.5040801625,1.072901506
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,regime_switching,2,0.5804604072,1,969,969,0,0,0.5027375546,1.173224879
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,regime_switching,3,0.5737376203,1,969,969,0,0,0.5021695386,1.160833803
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,regime_switching,4,0.6935163151,1,969,969,0,0,0.4977581289,1.223847393
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,regime_switching,5,0.645405828,1,969,969,0,0,0.4818496497,1.187952211
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,time_varying_seasonality,1,0.8302401384,0.9987893462,826,825,1,0,0.5944277393,1.08087204
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,time_varying_seasonality,2,0.6849153839,1,826,826,0,0,0.7017555286,1.04948587
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,time_varying_seasonality,3,0.5572004063,1,826,826,0,0,0.7822561795,1.028131166
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,time_varying_seasonality,4,0.4445385223,1,826,826,0,0,0.8424387963,1.01933166
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,time_varying_seasonality,5,0.3776848521,1,826,826,0,0,0.8863243309,1.025349353
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,trend,1,0.3783940515,1,391,391,0,0,0.2587397808,0.9385424897
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,trend,2,0.3811584512,1,391,391,0,0,0.3234060601,0.9247424048
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,trend,3,0.3543457625,1,391,391,0,0,0.3968504399,0.9324244897
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,trend,4,0.370743668,1,391,391,0,0,0.4576839338,0.9323975227
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,trend,5,0.4156517969,1,391,391,0,0,0.5202056764,0.9391728658
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,covariate_impulse_response,1,1.597196661,1,967,967,0,0,0.3503825092,1.802841492
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,covariate_impulse_response,2,1.164871703,1,967,967,0,0,0.4382053172,1.434394004
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,covariate_impulse_response,3,0.8971550113,1,967,967,0,0,0.5126474224,1.254927067
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,covariate_impulse_response,4,0.6793991578,1,967,967,0,0,0.5968828505,1.12284463
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,covariate_impulse_response,5,0.5132027103,1,967,967,0,0,0.6682620138,1.050085277
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,cross_series_dependence,1,0.9748368809,0.8834951456,927,819,108,0,0.1650121704,1.16436381
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,cross_series_dependence,2,0.8704962515,0.9471413161,927,878,49,0,0.1668164697,1.10808485
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,cross_series_dependence,3,0.7315160774,0.9773462783,927,906,21,0,0.1699029294,1.039860291
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,cross_series_dependence,4,0.6770912324,0.9935275081,927,921,6,0,0.1754304413,1.009331088
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,cross_series_dependence,5,0.6177455269,0.9989212513,927,926,1,0,0.1852058162,0.9961963192
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,multi_seasonal,1,0.9195053918,1,969,969,0,0,0.6107389883,1.113237835
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,multi_seasonal,2,1.01479904,1,969,969,0,0,0.4988894826,1.075170001
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,multi_seasonal,3,1.088791959,1,969,969,0,0,0.4251880569,1.045469195
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,multi_seasonal,4,1.238450323,1,969,969,0,0,0.3646176822,1.146846538
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,multi_seasonal,5,1.280933109,1,969,969,0,0,0.3183248688,1.137817972
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,predictable_intermittency,1,0.5670074018,1,969,969,0,0,0.7165434546,0.99341713
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,predictable_intermittency,2,0.8617438899,1,969,969,0,0,0.5072522956,0.9561300503
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,predictable_intermittency,3,1.12085295,1,969,969,0,0,0.3027659999,1.06359697
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,predictable_intermittency,4,1.239483548,1,969,969,0,0,0.2090077647,1.079464563
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,predictable_intermittency,5,1.45702779,1,969,969,0,0,0.1072665103,1.161908716
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,regime_switching,1,0.1907784512,1,969,969,0,0,0.4953842666,0.9898853419
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,regime_switching,2,0.2332390589,1,969,969,0,0,0.487808798,0.9943038703
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,regime_switching,3,0.2189435172,1,969,969,0,0,0.494128466,0.9945646888
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,regime_switching,4,0.2537667207,1,969,969,0,0,0.4913424555,0.9677108381
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,regime_switching,5,0.3308256197,1,969,969,0,0,0.4369721058,0.9230391057
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,time_varying_seasonality,1,1.071390068,0.9987893462,826,825,1,0,0.4204103344,1.219175466
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,time_varying_seasonality,2,0.9139614404,1,826,826,0,0,0.5193656274,1.147364939
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,time_varying_seasonality,3,0.7734749197,1,826,826,0,0,0.6173923705,1.0878517
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,time_varying_seasonality,4,0.6586077377,1,826,826,0,0,0.7087918963,1.027941085
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,time_varying_seasonality,5,0.5945085048,1,826,826,0,0,0.7721219254,1.00498338
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,trend,1,1.077034538,1,391,391,0,0,-0.1558140306,1.382782552
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,trend,2,1.0861094,1,391,391,0,0,-0.1725324158,1.290572597
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,trend,3,1.138063003,1,391,391,0,0,-0.1285285752,1.261955898
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,trend,4,1.165888939,1,391,391,0,0,-0.09005294879,1.246769833
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,trend,5,0.9276163333,1,391,391,0,0,-0.05901025559,1.099712862
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,covariate_impulse_response,1,1.584768678,1,967,967,0,0,0.4136825587,1.847136181
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,covariate_impulse_response,2,1.018861091,1,967,967,0,0,0.505369551,1.381669086
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,covariate_impulse_response,3,0.6837918719,1,967,967,0,0,0.5953167798,1.184593537
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,covariate_impulse_response,4,0.465686642,1,967,967,0,0,0.6775538077,1.082130094
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,covariate_impulse_response,5,0.3209404668,1,967,967,0,0,0.7400018548,1.029425463
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,cross_series_dependence,1,0.7450881362,0.8834951456,927,819,108,0,0.1745128928,1.074368561
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,cross_series_dependence,2,0.7223627897,0.9471413161,927,878,49,0,0.180187288,1.074870347
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,cross_series_dependence,3,0.7372683732,0.9773462783,927,906,21,0,0.1877660354,1.075779886
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,cross_series_dependence,4,0.736175869,0.9935275081,927,921,6,0,0.1996419018,1.072972596
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,cross_series_dependence,5,0.7187556762,0.9989212513,927,926,1,0,0.2133114585,1.070994045
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,multi_seasonal,1,1.049902591,1,969,969,0,0,0.7452325548,1.373922136
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,multi_seasonal,2,1.10481648,1,969,969,0,0,0.6567755308,1.364709488
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,multi_seasonal,3,1.050581454,1,969,969,0,0,0.5838273747,1.250074588
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,multi_seasonal,4,1.165613824,1,969,969,0,0,0.5212808195,1.288393965
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,multi_seasonal,5,1.172914968,1,969,969,0,0,0.4720907904,1.234254101
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-4.0,predictable_intermittency,1,0.689816323,1,969,969,0,0,0.7314075011,1.093567042
